case_id,weak_label,weak_label_source,weak_label_confidence,weak_label_quality_reason,source_type,mutation_type,split,leakage_group_id,quality_flags,primary_source_exists,mutation_source_exists,mutation_provenance_complete,traceable_change,duplicate_group_id,canonical_case,duplicate_cluster_size,excluded_from_primary_reason,high_risk_mutation_proxy,classifier_version
ext-helvetia-pass-018,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,CALIBRATION,lg-384a1a4b0321,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-019,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,VALIDATION,lg-15b51ba77470,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-020,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-021,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,CALIBRATION,lg-fb2eac232edc,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-022,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-023,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,CALIBRATION,lg-c51dd7a63470,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-024,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,CALIBRATION,lg-0cf33004bcbf,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-025,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-026,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-027,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,CALIBRATION,lg-7975497f9d66,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-028,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-029,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,CALIBRATION,lg-384a1a4b0321,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-030,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,VALIDATION,lg-15b51ba77470,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-031,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-032,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,CALIBRATION,lg-fb2eac232edc,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-033,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-034,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,CALIBRATION,lg-c51dd7a63470,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-035,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,CALIBRATION,lg-0cf33004bcbf,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-036,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-037,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-038,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,CALIBRATION,lg-7975497f9d66,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-039,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-040,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,exact_supported_excerpt,CALIBRATION,lg-384a1a4b0321,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-041,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,VALIDATION,lg-15b51ba77470,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-042,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-043,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,CALIBRATION,lg-fb2eac232edc,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-044,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-045,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,CALIBRATION,lg-c51dd7a63470,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-046,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,CALIBRATION,lg-0cf33004bcbf,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-047,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-048,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-049,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,CALIBRATION,lg-7975497f9d66,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-050,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-051,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,CALIBRATION,lg-384a1a4b0321,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-052,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,VALIDATION,lg-15b51ba77470,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-053,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-054,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,CALIBRATION,lg-fb2eac232edc,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-055,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-056,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,CALIBRATION,lg-c51dd7a63470,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-057,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,CALIBRATION,lg-0cf33004bcbf,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-058,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
ext-helvetia-pass-059,PASS,generator_expected_label plus documented mutation/source provenance,HIGH,primary_source_present;required_fields_complete;no_quality_flags;not_exact_duplicate;weak_label_not_human_ground_truth,helvetia_pdf,supported_excerpt_with_citation,LOCKED_HOLDOUT_CANDIDATE,lg-62bb52eee817,[],True,True,True,True,,True,1,,False,weak_label_quality_v1
